id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,assessmentType,operationStatus
#id+code,#operation+name,#country+name,#country+code,#adm1+name,#adm1+code,#adm2+name,#adm2+code,#adm+level,#affected+idps,#date+reported,#date+year+reported,#date+month+reported,#round+code,#assessment+type,#operation+status
16126578,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,1757,2023-10-23T00:00:00,2023,10,7,BA,Active
16135481,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,3302,2023-10-23T00:00:00,2023,10,7,BA,Active
16126659,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,920,2023-10-23T00:00:00,2023,10,7,BA,Active
16135643,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,2583,2023-10-23T00:00:00,2023,10,7,BA,Active
16126740,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,30,2023-10-23T00:00:00,2023,10,7,BA,Active
16144310,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,251,2023-10-23T00:00:00,2023,10,7,BA,Active
16135562,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1476,2023-10-23T00:00:00,2023,10,7,BA,Active
16144391,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,45,2023-10-23T00:00:00,2023,10,7,BA,Active
16144229,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,419,2023-10-23T00:00:00,2023,10,7,BA,Active
16161689,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,60,2023-10-23T00:00:00,2023,10,7,BA,Active
16152976,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,13,2023-10-23T00:00:00,2023,10,7,BA,Active
16161742,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,367,2023-10-23T00:00:00,2023,10,7,BA,Active
16153049,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,30,2023-10-23T00:00:00,2023,10,7,BA,Active
16161823,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,2483,2023-10-23T00:00:00,2023,10,7,BA,Active
16161824,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,5321,2023-10-26T00:00:00,2023,10,8,BA,Active
16153050,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,30,2023-10-26T00:00:00,2023,10,8,BA,Active
16161743,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,402,2023-10-26T00:00:00,2023,10,8,BA,Active
16152977,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,13,2023-10-26T00:00:00,2023,10,8,BA,Active
16161690,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,60,2023-10-26T00:00:00,2023,10,8,BA,Active
16144230,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,419,2023-10-26T00:00:00,2023,10,8,BA,Active
16144392,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,45,2023-10-26T00:00:00,2023,10,8,BA,Active
16135563,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1476,2023-10-26T00:00:00,2023,10,8,BA,Active
16144311,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,251,2023-10-26T00:00:00,2023,10,8,BA,Active
16135482,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,3302,2023-10-26T00:00:00,2023,10,8,BA,Active
16135644,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,2633,2023-10-26T00:00:00,2023,10,8,BA,Active
16126660,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1202,2023-10-26T00:00:00,2023,10,8,BA,Active
16126579,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,3686,2023-10-26T00:00:00,2023,10,8,BA,Active
16126741,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,50,2023-10-26T00:00:00,2023,10,8,BA,Active
16118024,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,515,2023-10-26T00:00:00,2023,10,8,BA,Active
16118179,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,25,2023-10-26T00:00:00,2023,10,8,BA,Active
16109372,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,1163,2023-10-26T00:00:00,2023,10,8,BA,Active
16109526,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,2433,2023-10-26T00:00:00,2023,10,8,BA,Active
16109604,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,210,2023-10-26T00:00:00,2023,10,8,BA,Active
16118105,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,270,2023-10-26T00:00:00,2023,10,8,BA,Active
16109453,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,660,2023-10-26T00:00:00,2023,10,8,BA,Active
16100952,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,4799,2023-10-26T00:00:00,2023,10,8,BA,Active
16100953,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,3436,2023-11-01T00:00:00,2023,11,9,BA,Active
16109454,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,109,2023-11-01T00:00:00,2023,11,9,BA,Active
16118106,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,570,2023-11-01T00:00:00,2023,11,9,BA,Active
16109605,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,255,2023-11-01T00:00:00,2023,11,9,BA,Active
16109527,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,450,2023-11-01T00:00:00,2023,11,9,BA,Active
16109373,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,514,2023-11-01T00:00:00,2023,11,9,BA,Active
16118180,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,31,2023-11-01T00:00:00,2023,11,9,BA,Active
16118025,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,282,2023-11-01T00:00:00,2023,11,9,BA,Active
16126742,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,140,2023-11-01T00:00:00,2023,11,9,BA,Active
16126580,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,3518,2023-11-01T00:00:00,2023,11,9,BA,Active
16126661,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1352,2023-11-01T00:00:00,2023,11,9,BA,Active
16135645,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,2499,2023-11-01T00:00:00,2023,11,9,BA,Active
16135483,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,1622,2023-11-01T00:00:00,2023,11,9,BA,Active
16144312,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,151,2023-11-01T00:00:00,2023,11,9,BA,Active
16135564,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1635,2023-11-01T00:00:00,2023,11,9,BA,Active
16144393,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,395,2023-11-01T00:00:00,2023,11,9,BA,Active
16144231,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,389,2023-11-01T00:00:00,2023,11,9,BA,Active
16161691,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,60,2023-11-01T00:00:00,2023,11,9,BA,Active
16152978,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,25,2023-11-01T00:00:00,2023,11,9,BA,Active
16161744,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,74,2023-11-01T00:00:00,2023,11,9,BA,Active
16153051,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,35,2023-11-01T00:00:00,2023,11,9,BA,Active
16161825,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,8166,2023-11-01T00:00:00,2023,11,9,BA,Active
16161826,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,1722,2023-11-07T00:00:00,2023,11,10,BA,Active
16153052,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,40,2023-11-07T00:00:00,2023,11,10,BA,Active
16161745,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,30,2023-11-07T00:00:00,2023,11,10,BA,Active
16152979,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,35,2023-11-07T00:00:00,2023,11,10,BA,Active
16161692,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,45,2023-11-07T00:00:00,2023,11,10,BA,Active
16144232,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,906,2023-11-07T00:00:00,2023,11,10,BA,Active
16144394,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,685,2023-11-07T00:00:00,2023,11,10,BA,Active
16135565,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1152,2023-11-07T00:00:00,2023,11,10,BA,Active
16144313,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,195,2023-11-07T00:00:00,2023,11,10,BA,Active
16135484,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,2695,2023-11-07T00:00:00,2023,11,10,BA,Active
16135646,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,2245,2023-11-07T00:00:00,2023,11,10,BA,Active
16126662,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,350,2023-11-07T00:00:00,2023,11,10,BA,Active
16126581,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,3317,2023-11-07T00:00:00,2023,11,10,BA,Active
16126743,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,245,2023-11-07T00:00:00,2023,11,10,BA,Active
16118026,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,190,2023-11-07T00:00:00,2023,11,10,BA,Active
16118181,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,60,2023-11-07T00:00:00,2023,11,10,BA,Active
16117945,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,452,2023-11-07T00:00:00,2023,11,10,BA,Active
16109374,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,501,2023-11-07T00:00:00,2023,11,10,BA,Active
16109528,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,320,2023-11-07T00:00:00,2023,11,10,BA,Active
16118107,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,490,2023-11-07T00:00:00,2023,11,10,BA,Active
16109455,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,95,2023-11-07T00:00:00,2023,11,10,BA,Active
16100954,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,10462,2023-11-07T00:00:00,2023,11,10,BA,Active
16100955,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,13904,2023-11-14T00:00:00,2023,11,11,BA,Active
16100887,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,247,2023-11-14T00:00:00,2023,11,11,BA,Active
16109456,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,320,2023-11-14T00:00:00,2023,11,11,BA,Active
16118108,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,930,2023-11-14T00:00:00,2023,11,11,BA,Active
16109529,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,6020,2023-11-14T00:00:00,2023,11,11,BA,Active
16109375,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,1790,2023-11-14T00:00:00,2023,11,11,BA,Active
16117946,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,659,2023-11-14T00:00:00,2023,11,11,BA,Active
16118182,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,640,2023-11-14T00:00:00,2023,11,11,BA,Active
16118027,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,435,2023-11-14T00:00:00,2023,11,11,BA,Active
16126744,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,510,2023-11-14T00:00:00,2023,11,11,BA,Active
16126582,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,6487,2023-11-14T00:00:00,2023,11,11,BA,Active
16126663,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1433,2023-11-14T00:00:00,2023,11,11,BA,Active
16135647,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,2238,2023-11-14T00:00:00,2023,11,11,BA,Active
16135485,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,2961,2023-11-14T00:00:00,2023,11,11,BA,Active
16144314,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,892,2023-11-14T00:00:00,2023,11,11,BA,Active
16144395,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,830,2023-11-14T00:00:00,2023,11,11,BA,Active
16161693,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,60,2023-11-14T00:00:00,2023,11,11,BA,Active
16135566,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1435,2023-11-14T00:00:00,2023,11,11,BA,Active
16144233,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,890,2023-11-14T00:00:00,2023,11,11,BA,Active
16152980,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,62,2023-11-14T00:00:00,2023,11,11,BA,Active
16153121,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,35,2023-11-14T00:00:00,2023,11,11,BA,Active
16161746,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,190,2023-11-14T00:00:00,2023,11,11,BA,Active
16153053,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,61,2023-11-14T00:00:00,2023,11,11,BA,Active
16161827,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,3290,2023-11-14T00:00:00,2023,11,11,BA,Active
16161639,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,6,2023-11-14T00:00:00,2023,11,11,BA,Active
16161640,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,6,2023-11-21T00:00:00,2023,11,12,BA,Active
16135567,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,2555,2023-11-21T00:00:00,2023,11,12,BA,Active
16161828,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,5903,2023-11-21T00:00:00,2023,11,12,BA,Active
16161694,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,20,2023-11-21T00:00:00,2023,11,12,BA,Active
16153054,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,33,2023-11-21T00:00:00,2023,11,12,BA,Active
16161747,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,39,2023-11-21T00:00:00,2023,11,12,BA,Active
16153122,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,210,2023-11-21T00:00:00,2023,11,12,BA,Active
16152981,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,67,2023-11-21T00:00:00,2023,11,12,BA,Active
16144234,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,1033,2023-11-21T00:00:00,2023,11,12,BA,Active
16144315,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,778,2023-11-21T00:00:00,2023,11,12,BA,Active
16144396,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,821,2023-11-21T00:00:00,2023,11,12,BA,Active
16135486,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,3146,2023-11-21T00:00:00,2023,11,12,BA,Active
16135648,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,1863,2023-11-21T00:00:00,2023,11,12,BA,Active
16126664,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1603,2023-11-21T00:00:00,2023,11,12,BA,Active
16126583,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,8191,2023-11-21T00:00:00,2023,11,12,BA,Active
16126745,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,732,2023-11-21T00:00:00,2023,11,12,BA,Active
16118028,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,360,2023-11-21T00:00:00,2023,11,12,BA,Active
16118183,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,742,2023-11-21T00:00:00,2023,11,12,BA,Active
16117947,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,521,2023-11-21T00:00:00,2023,11,12,BA,Active
16109376,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2433,2023-11-21T00:00:00,2023,11,12,BA,Active
16109530,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,6113,2023-11-21T00:00:00,2023,11,12,BA,Active
16118109,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,852,2023-11-21T00:00:00,2023,11,12,BA,Active
16109457,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,375,2023-11-21T00:00:00,2023,11,12,BA,Active
16100888,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,105,2023-11-21T00:00:00,2023,11,12,BA,Active
16100956,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,16990,2023-11-21T00:00:00,2023,11,12,BA,Active
16100957,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,16516,2023-11-28T00:00:00,2023,11,13,BA,Active
16100889,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,66,2023-11-28T00:00:00,2023,11,13,BA,Active
16109458,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,260,2023-11-28T00:00:00,2023,11,13,BA,Active
16118110,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,800,2023-11-28T00:00:00,2023,11,13,BA,Active
16109531,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,6120,2023-11-28T00:00:00,2023,11,13,BA,Active
16109377,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,1306,2023-11-28T00:00:00,2023,11,13,BA,Active
16117948,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,491,2023-11-28T00:00:00,2023,11,13,BA,Active
16118184,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,1666,2023-11-28T00:00:00,2023,11,13,BA,Active
16118029,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,315,2023-11-28T00:00:00,2023,11,13,BA,Active
16126746,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,680,2023-11-28T00:00:00,2023,11,13,BA,Active
16126584,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,9213,2023-11-28T00:00:00,2023,11,13,BA,Active
16126665,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,920,2023-11-28T00:00:00,2023,11,13,BA,Active
16135649,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,1694,2023-11-28T00:00:00,2023,11,13,BA,Active
16135487,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,2861,2023-11-28T00:00:00,2023,11,13,BA,Active
16144397,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,838,2023-11-28T00:00:00,2023,11,13,BA,Active
16135568,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1940,2023-11-28T00:00:00,2023,11,13,BA,Active
16144316,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,630,2023-11-28T00:00:00,2023,11,13,BA,Active
16144235,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,1020,2023-11-28T00:00:00,2023,11,13,BA,Active
16152982,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,65,2023-11-28T00:00:00,2023,11,13,BA,Active
16153123,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,210,2023-11-28T00:00:00,2023,11,13,BA,Active
16161748,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,15,2023-11-28T00:00:00,2023,11,13,BA,Active
16153055,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,25,2023-11-28T00:00:00,2023,11,13,BA,Active
16161829,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,7526,2023-11-28T00:00:00,2023,11,13,BA,Active
16161641,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,6,2023-11-28T00:00:00,2023,11,13,BA,Active
16161642,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,6,2023-12-05T00:00:00,2023,12,14,BA,Active
16161830,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,8923,2023-12-05T00:00:00,2023,12,14,BA,Active
16161749,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,44,2023-12-05T00:00:00,2023,12,14,BA,Active
16153124,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,6,2023-12-05T00:00:00,2023,12,14,BA,Active
16152983,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,41,2023-12-05T00:00:00,2023,12,14,BA,Active
16144398,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,823,2023-12-05T00:00:00,2023,12,14,BA,Active
16144317,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,605,2023-12-05T00:00:00,2023,12,14,BA,Active
16135569,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,1698,2023-12-05T00:00:00,2023,12,14,BA,Active
16135488,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,4512,2023-12-05T00:00:00,2023,12,14,BA,Active
16135650,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,1628,2023-12-05T00:00:00,2023,12,14,BA,Active
16126666,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,775,2023-12-05T00:00:00,2023,12,14,BA,Active
16144236,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,969,2023-12-05T00:00:00,2023,12,14,BA,Active
16126585,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,10522,2023-12-05T00:00:00,2023,12,14,BA,Active
16126747,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,714,2023-12-05T00:00:00,2023,12,14,BA,Active
16118030,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,154,2023-12-05T00:00:00,2023,12,14,BA,Active
16118185,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,1937,2023-12-05T00:00:00,2023,12,14,BA,Active
16117949,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,417,2023-12-05T00:00:00,2023,12,14,BA,Active
16109378,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,1184,2023-12-05T00:00:00,2023,12,14,BA,Active
16109532,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,5795,2023-12-05T00:00:00,2023,12,14,BA,Active
16118111,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,396,2023-12-05T00:00:00,2023,12,14,BA,Active
16109459,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,226,2023-12-05T00:00:00,2023,12,14,BA,Active
16100890,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,69,2023-12-05T00:00:00,2023,12,14,BA,Active
16100958,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,17391,2023-12-05T00:00:00,2023,12,14,BA,Active
16100959,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,18581,2023-12-12T00:00:00,2023,12,15,BA,Active
16100891,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,122,2023-12-12T00:00:00,2023,12,15,BA,Active
16109460,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,180,2023-12-12T00:00:00,2023,12,15,BA,Active
